TYPE LAT LON H FREQ A ICAO NAME
T 40.6524 -75.4404 394 257.95 50 KABE "Lehigh Valley"
T 47.6199 -117.534 2372 118.3 50 KGEG "Spokane"
T 47.6199 -117.534 2372 257.8 50 KGEG "Spokane"
T 43.5041 -114.296 5317 125.6 50 KSUN "Friedman Mem"
T 31.3586 -97.6711 720 120.75 50 23XS "Shorthorn Aux Landing Strip"
T 31.3586 -97.6711 720 241 50 23XS "Shorthorn Aux Landing Strip"
T 31.3586 -97.6711 720 265.6 50 23XS "Shorthorn Aux Landing Strip"
T 26.0014 -80.2405 9 132.1 50 KHWO "North Perry"
T 26.0014 -80.2405 9 134.3 50 KHWO "North Perry"
T 26.0014 -80.2405 9 254.3 50 KHWO "North Perry"
T 46.9201 -96.8158 900 133.8 50 KFAR "Hector"
T 46.9201 -96.8158 900 290.4 50 KFAR "Hector"
T 28.2898 -81.4371 82 124.45 50 KISM "Kissimmee Gateway"
T 37.619 -122.375 13 120.5 50 KSFO "San Francisco"
T 37.619 -122.375 13 269.1 50 KSFO "San Francisco"
T 30.0378 -91.8839 24 125 50 KARA "Acadiana"
T 30.0378 -91.8839 24 267.2 50 KARA "Acadiana"
T 28.5148 -80.7992 34 118.9 50 KTIX "Space Coast"
T 30.6504 -86.5229 191 133.2 50 KEGI "Eglin Af Aux Nr 3 Duke"
T 30.6504 -86.5229 191 290.425 50 KEGI "Eglin Af Aux Nr 3 Duke"
T 29.6901 -82.2718 152 119.55 50 KGNV "Gainesville"
T 29.6901 -82.2718 152 353.7 50 KGNV "Gainesville"
T 35.0424 -89.9767 341 118.3 50 KMEM "Memphis"
T 35.0424 -89.9767 341 119.7 50 KMEM "Memphis"
T 35.0424 -89.9767 341 128.425 50 KMEM "Memphis"
T 35.0424 -89.9767 341 257.8 50 KMEM "Memphis"
T 41.5651 -81.4864 879 118.5 50 KCGF "Cuyahoga Co"
T 31.6378 -97.0741 470 124 50 KCNW "Tstc Waco"
T 31.6378 -97.0741 470 255.7 50 KCNW "Tstc Waco"
T 34.9182 -92.1466 311 120.6 50 KLRF "Little Rock Airforce Base"
T 34.9182 -92.1466 311 348.4 50 KLRF "Little Rock Airforce Base"
T 34.6787 -86.6848 685 126.95 50 KHUA "Redstone Aaf"
T 34.6787 -86.6848 685 290.275 50 KHUA "Redstone Aaf"
T 35.1709 -79.0145 217 135.025 50 KPOB "Pope Airforce Base"
T 35.1709 -79.0145 217 291.1 50 KPOB "Pope Airforce Base"
T 35.1709 -79.0145 217 236.6 50 KPOB "Pope Airforce Base"
T 29.3595 -100.778 1081 125.2 50 KDLF "Laughlin Airforce Base"
T 29.3595 -100.778 1081 392 50 KDLF "Laughlin Airforce Base"
T 29.3595 -100.778 1081 114.4 50 KDLF "Laughlin Airforce Base"
T 33.9425 -118.408 126 119.8 50 KLAX "Los Angeles"
T 33.9425 -118.408 126 120.95 50 KLAX "Los Angeles"
T 33.9425 -118.408 126 133.9 50 KLAX "Los Angeles"
T 33.9425 -118.408 126 239.3 50 KLAX "Los Angeles"
T 33.9425 -118.408 126 379.1 50 KLAX "Los Angeles"
T 41.4117 -81.8498 791 120.9 50 KCLE "Cleveland Hopkins"
T 41.4117 -81.8498 791 135.225 50 KCLE "Cleveland Hopkins"
T 41.4117 -81.8498 791 257.8 50 KCLE "Cleveland Hopkins"
T 39.13 -75.4664 30 126.35 50 KDOV "Dover Airforce Base"
T 39.13 -75.4664 30 327.5 50 KDOV "Dover Airforce Base"
T 39.0461 -84.6622 896 118.3 50 KCVG "Cincinnati"
T 39.0461 -84.6622 896 118.975 50 KCVG "Cincinnati"
T 39.0461 -84.6622 896 279.55 50 KCVG "Cincinnati"
T 39.0461 -84.6622 896 360.85 50 KCVG "Cincinnati"
T 35.6854 -117.692 2283 120.15 50 KNID "China Lake Naws"
T 35.6854 -117.692 2283 340.2 50 KNID "China Lake Naws"
T 58.355 -134.576 19 118.7 50 PAJN "Juneau"
T 58.355 -134.576 19 278.3 50 PAJN "Juneau"
T 37.6934 -121.82 397 118.1 50 KLVK "Livermore"
T 37.6934 -121.82 397 239.25 50 KLVK "Livermore"
T 30.2053 -91.9877 42 118.5 50 KLFT "Lafayette"
T 30.2053 -91.9877 42 257.8 50 KLFT "Lafayette"
T 40.6925 -74.1687 18 118.3 50 KEWR "Newark Liberty"
T 40.6925 -74.1687 18 134.05 50 KEWR "Newark Liberty"
T 40.6925 -74.1687 18 257.6 50 KEWR "Newark Liberty"
T 39.141 -96.6708 1056 118.55 50 KMHK "Manhattan"
T 43.5644 -116.223 2871 118.1 50 KBOI "Boise Air Terminal"
T 43.5644 -116.223 2871 119 50 KBOI "Boise Air Terminal"
T 43.5644 -116.223 2871 257.8 50 KBOI "Boise Air Terminal"
T 36.5872 -115.673 3133 118.3 50 KINS "Indian Springs Af Aux"
T 36.5872 -115.673 3133 358.3 50 KINS "Indian Springs Af Aux"
T 37.3267 -79.2004 938 127.65 50 KLYH "Lynchburg Preston Glenn"
T 37.3267 -79.2004 938 257.8 50 KLYH "Lynchburg Preston Glenn"
T 34.2008 -119.207 43 134.95 50 KOXR "Oxnard"
T 34.2008 -119.207 43 257.8 50 KOXR "Oxnard"
T 39.9088 -105.117 5670 118.6 50 KBJC "Jeffco"
T 39.9088 -105.117 5670 123.95 50 KBJC "Jeffco"
T 39.9088 -105.117 5670 233.7 50 KBJC "Jeffco"
T 32.7692 -97.4415 650 120.95 50 KNFW "Fort Worth Nas Jrb"
T 32.7692 -97.4415 650 237.9 50 KNFW "Fort Worth Nas Jrb"
T 32.7692 -97.4415 650 249.8 50 KNFW "Fort Worth Nas Jrb"
T 37.9275 -100.724 2890 118.15 50 KGCK "Garden City"
T 37.9275 -100.724 2890 254.4 50 KGCK "Garden City"
T 41.3301 -72.0451 10 125.6 50 KGON "Groton New London"
T 41.3301 -72.0451 10 352.8 50 KGON "Groton New London"
T 48.2594 -101.28 1700 118.2 50 KMOT "Minot"
T 48.2594 -101.28 1700 393.1 50 KMOT "Minot"
T 21.4835 -158.04 837 126.3 50 PHHI "Wheeler Aaf"
T 21.4835 -158.04 837 241 50 PHHI "Wheeler Aaf"
T 40.9785 -85.1951 815 119.1 50 KFWA "Fort Wayne"
T 40.9785 -85.1951 815 272.725 50 KFWA "Fort Wayne"
T 40.3785 -75.9652 344 119.9 50 KRDG "Reading Carl A Spaatz"
T 40.3785 -75.9652 344 288.3 50 KRDG "Reading Carl A Spaatz"
T 32.3792 -86.3625 172 118.15 50 KMXF "Maxwell Airforce Base"
T 32.3792 -86.3625 172 253.5 50 KMXF "Maxwell Airforce Base"
T 46.0946 -118.288 1205 118.5 50 KALW "Walla Walla"
T 46.0946 -118.288 1205 289.4 50 KALW "Walla Walla"
T 32.3348 -90.2225 342 120 50 KHKS "Hawkins"
T 32.3348 -90.2225 342 257.8 50 KHKS "Hawkins"
T 32.8471 -96.8518 487 118.7 50 KDAL "Dallas Love"
T 32.8471 -96.8518 487 123.7 50 KDAL "Dallas Love"
T 32.8471 -96.8518 487 239.3 50 KDAL "Dallas Love"
T 39.7719 -94.9097 826 126.9 50 KSTJ "Rosecrans Mem"
T 39.7719 -94.9097 826 239 50 KSTJ "Rosecrans Mem"
T 38.6784 -104.757 5838 125.5 50 KFCS "Butts"
T 38.6784 -104.757 5838 229.4 50 KFCS "Butts"
T 38.6784 -104.757 5838 239.3 50 KFCS "Butts"
T 38.6784 -104.757 5838 41.5 50 KFCS "Butts"
T 46.6068 -111.983 3877 118.3 50 KHLN "Helena"
T 46.6068 -111.983 3877 257.8 50 KHLN "Helena"
T 32.8684 -117.143 478 135.2 50 KNKX "Miramar"
T 32.8684 -117.143 478 315.6 50 KNKX "Miramar"
T 32.8684 -117.143 478 340.2 50 KNKX "Miramar"
T 40.8249 -115.792 5140 126.5 50 KEKO "Elko"
T 33.535 -112.383 1085 119.1 50 KLUF "Luke"
T 33.535 -112.383 1085 379.7 50 KLUF "Luke"
T 30.4278 -86.6893 38 126.5 50 KHRT "Hurlburt"
T 30.4278 -86.6893 38 291.1 50 KHRT "Hurlburt"
T 33.9228 -118.335 66 121.1 50 KHHR "Hawthorne"
T 33.9228 -118.335 66 257.8 50 KHHR "Hawthorne"
T 43.1104 -88.0344 745 120.5 50 KMWC "Lawrence J Timmerman"
T 36.3398 -97.9163 1307 124.05 50 KEND "Vance Airforce Base"
T 36.3398 -97.9163 1307 253.725 50 KEND "Vance Airforce Base"
T 34.0158 -118.451 175 120.1 50 KSMO "Santa Monica"
T 34.0158 -118.451 175 257.8 50 KSMO "Santa Monica"
T 36.4752 -82.4074 1519 119.5 50 KTRI "Tri Cities Tn Va"
T 36.4752 -82.4074 1519 257.8 50 KTRI "Tri Cities Tn Va"
T 34.1203 -119.121 12 124.85 50 KNTD "Point Mugu Nas"
T 34.1203 -119.121 12 135.175 50 KNTD "Point Mugu Nas"
T 34.1203 -119.121 12 382.8 50 KNTD "Point Mugu Nas"
T 34.1203 -119.121 12 340.2 50 KNTD "Point Mugu Nas"
T 38.3731 -81.5932 981 125.7 50 KCRW "Yeager"
T 38.3731 -81.5932 981 257.8 50 KCRW "Yeager"
T 34.9054 -117.884 2302 120.7 50 KEDW "Edwards"
T 34.9054 -117.884 2302 318.1 50 KEDW "Edwards"
T 34.9054 -117.884 2302 353.6 50 KEDW "Edwards"
T 30.1261 -93.2233 15 120.7 50 KLCH "Lake Charles"
T 30.1261 -93.2233 15 257.8 50 KLCH "Lake Charles"
T 39.0687 -95.6225 881 118.7 50 KTOP "Philip Billard"
T 39.0687 -95.6225 881 257.8 50 KTOP "Philip Billard"
T 19.7388 -156.046 47 120.3 50 PHKO "Kona At Keahole"
T 19.7388 -156.046 47 254.3 50 PHKO "Kona At Keahole"
T 33.6797 -78.9283 25 128.45 50 KMYR "Myrtle Beach"
T 33.6797 -78.9283 25 259.3 50 KMYR "Myrtle Beach"
T 38.3667 -82.558 828 118.5 50 KHTS "Tri State Milton J Ferguson"
T 38.3667 -82.558 828 257.8 50 KHTS "Tri State Milton J Ferguson"
T 43.5814 -96.7417 1429 118.3 50 KFSD "Joe Foss"
T 43.5814 -96.7417 1429 257.8 50 KFSD "Joe Foss"
T 33.872 -117.98 96 119.1 50 KFUL "Fullerton"
T 36.333 -119.952 234 128.3 50 KNLC "Lemoore Nas"
T 36.333 -119.952 234 340.2 50 KNLC "Lemoore Nas"
T 36.333 -119.952 234 360.2 50 KNLC "Lemoore Nas"
T 41.2531 -70.0602 48 118.3 50 KACK "Nantucket Mem"
T 40.0798 -83.073 905 118.8 50 KOSU "Ohio State University"
T 40.0798 -83.073 905 258.3 50 KOSU "Ohio State University"
T 37.1325 -76.6088 12 126.3 50 KFAF "Felker Aaf"
T 37.1325 -76.6088 12 269.25 50 KFAF "Felker Aaf"
T 36.6686 -87.4962 573 120.9 50 KHOP "Campbell Aaf"
T 36.6686 -87.4962 573 241.2 50 KHOP "Campbell Aaf"
T 37.2443 -93.3869 1267 119.9 50 KSGF "Springfield Branson"
T 37.2443 -93.3869 1267 257.8 50 KSGF "Springfield Branson"
T 47.2679 -122.578 292 118.5 50 KTIW "Tacoma Narrows"
T 47.2679 -122.578 292 253.5 50 KTIW "Tacoma Narrows"
T 29.1799 -81.0581 34 120.7 50 KDAB "Daytona Beach"
T 29.1799 -81.0581 34 118.1 50 KDAB "Daytona Beach"
T 29.1799 -81.0581 34 257.8 50 KDAB "Daytona Beach"
T 38.8521 -77.0377 15 119.1 50 KDCA "Washington"
T 38.8521 -77.0377 15 257.6 50 KDCA "Washington"
T 38.8521 -77.0377 15 110 50 KDCA "Washington"
T 38.286 -76.4118 39 123.7 50 KNHK "Patuxent River Nas"
T 38.286 -76.4118 39 344.4 50 KNHK "Patuxent River Nas"
T 38.286 -76.4118 39 340.2 50 KNHK "Patuxent River Nas"
T 42.5842 -70.9165 108 125.2 50 KBVY "Beverly"
T 39.4576 -74.5772 75 120.3 50 KACY "Atlantic City"
T 39.4576 -74.5772 75 239 50 KACY "Atlantic City"
T 39.4576 -74.5772 75 385.5 50 KACY "Atlantic City"
T 35.4147 -97.3866 1291 124.45 50 KTIK "Tinker Airforce Base"
T 35.4147 -97.3866 1291 289.6 50 KTIK "Tinker Airforce Base"
T 45.5494 -122.401 39 120.9 50 KTTD "Portland Troutdale"
T 45.5494 -122.401 39 254.3 50 KTTD "Portland Troutdale"
T 36.2606 -76.1746 12 120.5 50 KECG "Elizabeth City Cgas"
T 36.2606 -76.1746 12 355.6 50 KECG "Elizabeth City Cgas"
T 38.2891 -104.497 4726 119.1 50 KPUB "Pueblo Mem"
T 38.2891 -104.497 4726 257.8 50 KPUB "Pueblo Mem"
T 47.0792 -122.581 302 119.325 50 KGRF "Gray Aaf"
T 47.0792 -122.581 302 256.8 50 KGRF "Gray Aaf"
T 47.0792 -122.581 302 276.4 50 KGRF "Gray Aaf"
T 57.75 -152.494 73 119.8 50 PADQ "Kodiak"
T 57.75 -152.494 73 239 50 PADQ "Kodiak"
T 42.223 -83.7456 839 120.3 50 KARB "Ann Arbor"
T 26.0726 -80.1527 9 119.3 50 KFLL "Fort Lauderdale"
T 26.0726 -80.1527 9 120.2 50 KFLL "Fort Lauderdale"
T 26.0726 -80.1527 9 257.8 50 KFLL "Fort Lauderdale"
T 29.5665 -90.6604 10 125.3 50 KHUM "Houma Terrebonne"
T 29.5665 -90.6604 10 346.3 50 KHUM "Houma Terrebonne"
T 43.041 -88.2371 911 123.7 50 KUES "Waukesha Co"
T 43.6073 -110.738 6451 118.075 50 KJAC "Jackson Hole"
T 38.0655 -97.8606 1543 118.5 50 KHUT "Hutchinson"
T 38.0655 -97.8606 1543 363 50 KHUT "Hutchinson"
T 40.7884 -111.978 4227 118.3 50 KSLC "Salt Lake City"
T 40.7884 -111.978 4227 119.05 50 KSLC "Salt Lake City"
T 40.7884 -111.978 4227 132.65 50 KSLC "Salt Lake City"
T 40.7884 -111.978 4227 257.8 50 KSLC "Salt Lake City"
T 40.7884 -111.978 4227 336.4 50 KSLC "Salt Lake City"
T 39.5701 -104.849 5883 118.9 50 KAPA "Centennial"
T 30.4111 -88.9239 34 120.75 50 KBIX "Keesler"
T 30.4111 -88.9239 34 269.075 50 KBIX "Keesler"
T 41.6266 -73.8841 165 124 50 KPOU "Dutchess Co"
T 41.6266 -73.8841 165 269.15 50 KPOU "Dutchess Co"
T 32.3373 -84.9913 232 119.05 50 KLSF "Lawson Aaf"
T 32.3373 -84.9913 232 269.525 50 KLSF "Lawson Aaf"
T 32.3373 -84.9913 232 288.275 50 KLSF "Lawson Aaf"
T 40.2171 -76.8515 347 119.5 50 KCXY "Capital City"
T 40.2171 -76.8515 347 257.8 50 KCXY "Capital City"
T 40.9675 -98.3096 1847 118.2 50 KGRI "Central Nebraska"
T 40.9675 -98.3096 1847 388.2 50 KGRI "Central Nebraska"
T 30.4073 -89.0701 28 123.7 50 KGPT "Gulfport Biloxi"
T 30.4073 -89.0701 28 339.8 50 KGPT "Gulfport Biloxi"
T 30.4073 -89.0701 28 109 50 KGPT "Gulfport Biloxi"
T 27.5072 -97.8097 50 124.1 50 KNQI "Kingsville Nas"
T 27.5072 -97.8097 50 346 50 KNQI "Kingsville Nas"
T 46.5682 -120.544 1095 133.25 50 KYKM "Yakima"
T 46.5682 -120.544 1095 257.8 50 KYKM "Yakima"
T 40.1935 -76.7634 310 124.8 50 KMDT "Harrisburg"
T 40.1935 -76.7634 310 269.35 50 KMDT "Harrisburg"
T 43.879 -91.2567 654 118.45 50 KLSE "La Crosse"
T 43.879 -91.2567 654 251.075 50 KLSE "La Crosse"
T 40.851 -96.7592 1219 118.5 50 KLNK "Lincoln"
T 40.851 -96.7592 1219 125.7 50 KLNK "Lincoln"
T 40.851 -96.7592 1219 253.5 50 KLNK "Lincoln"
T 42.7787 -84.5874 861 119.9 50 KLAN "Capital City"
T 42.7787 -84.5874 861 226.4 50 KLAN "Capital City"
T 33.9182 -80.7998 252 132.4 50 KMMT "Mc Entire Angs"
T 33.9182 -80.7998 252 253.5 50 KMMT "Mc Entire Angs"
T 35.7411 -81.3895 1189 128.15 50 KHKY "Hickory"
T 33.4225 -112.376 959 120.1 50 KGYR "Phoenix Goodyear"
T 33.4225 -112.376 959 239.3 50 KGYR "Phoenix Goodyear"
T 44.8272 -93.4571 906 118.1 50 KFCM "Flying Cloud"
T 44.8272 -93.4571 906 125.2 50 KFCM "Flying Cloud"
T 27.7651 -82.627 7 127.4 50 KSPG "Albert Whitted"
T 27.7651 -82.627 7 257.6 50 KSPG "Albert Whitted"
T 26.5866 -81.8632 17 119 50 KFMY "Page"
T 26.5866 -81.8632 17 306.95 50 KFMY "Page"
T 37.6945 -97.215 1408 126.8 50 KBEC "Beech Factory"
T 37.6945 -97.215 1408 313.6 50 KBEC "Beech Factory"
T 29.9805 -95.3397 97 125.35 50 KIAH "Houston"
T 29.9805 -95.3397 97 127.3 50 KIAH "Houston"
T 29.9805 -95.3397 97 135.15 50 KIAH "Houston"
T 29.9805 -95.3397 97 290.2 50 KIAH "Houston"
T 38.8108 -76.867 280 118.4 50 KADW "Andrews"
T 38.8108 -76.867 280 349 50 KADW "Andrews"
T 36.1337 -80.222 969 123.75 50 KINT "Smith Reynolds"
T 36.1337 -80.222 969 257.8 50 KINT "Smith Reynolds"
T 38.7214 -77.5154 192 133.1 50 KHEF "Manassas Harry P Davis"
T 38.7214 -77.5154 192 360.75 50 KHEF "Manassas Harry P Davis"
T 26.2471 -80.1111 19 125.4 50 KPMP "Pompano Beach Airpark"
T 34.5932 -117.379 2885 118.35 50 KVCV "Southern California Logistics"
T 34.0916 -117.782 1011 118.2 50 KPOC "Brackett"
T 41.6761 -70.9569 80 118.1 50 KEWB "New Bedford"
T 41.6761 -70.9569 80 239 50 KEWB "New Bedford"
T 44.0556 -75.7195 691 118.75 50 KGTB "Wheeler Sack Aaf"
T 44.0556 -75.7195 691 290.25 50 KGTB "Wheeler Sack Aaf"
T 42.1561 -121.733 4095 118.5 50 KLMT "Klamath Falls"
T 42.1561 -121.733 4095 257.8 50 KLMT "Klamath Falls"
T 33.1283 -117.28 331 118.6 50 KCRQ "Mc Clellan Palomar"
T 33.1283 -117.28 331 392 50 KCRQ "Mc Clellan Palomar"
T 41.8588 -87.6079 593 121.3 50 KCGX "Merrill C Meigs"
T 41.8588 -87.6079 593 257.8 50 KCGX "Merrill C Meigs"
T 35.4336 -119.057 507 118.1 50 KBFL "Meadows"
T 35.4336 -119.057 507 257.8 50 KBFL "Meadows"
T 28.615 -80.6945 10 128.55 50 X68 "Nasa Shuttle Landing Facility"
T 28.615 -80.6945 10 284 50 X68 "Nasa Shuttle Landing Facility"
T 31.8067 -106.378 3958 118.3 50 KELP "El Paso"
T 31.8067 -106.378 3958 257.8 50 KELP "El Paso"
T 26.2285 -97.6544 36 119.3 50 KHRL "Valley"
T 26.2285 -97.6544 36 317.6 50 KHRL "Valley"
T 33.9388 -81.1195 236 119.5 50 KCAE "Columbia Metropolitan"
T 33.9388 -81.1195 236 257.8 50 KCAE "Columbia Metropolitan"
T 34.0861 -118.035 296 121.2 50 KEMT "El Monte"
T 35.2456 -97.4721 1182 118 50 KOUN "University Of Oklahoma Westheimer"
T 32.1665 -110.883 2704 118.85 50 KDMA "Davis Monthan Airforce Base"
T 32.1665 -110.883 2704 253.5 50 KDMA "Davis Monthan Airforce Base"
T 39.4279 -83.7921 1077 119.475 50 KILN "Airborne Airpark"
T 39.4279 -83.7921 1077 125.6 50 KILN "Airborne Airpark"
T 31.2757 -85.7134 298 135.2 50 KOZR "Cairns Aaf"
T 31.2757 -85.7134 298 111.2 50 KOZR "Cairns Aaf"
T 31.2757 -85.7134 298 248.55 50 KOZR "Cairns Aaf"
T 30.3527 -87.3186 30 120.7 50 KNPA "Pensacola Nas"
T 30.3527 -87.3186 30 340.2 50 KNPA "Pensacola Nas"
T 31.371 -97.667 720 120.75 50 22XS "Longhorn Aux Landing Strip"
T 31.371 -97.667 720 241 50 22XS "Longhorn Aux Landing Strip"
T 31.371 -97.667 720 265.6 50 22XS "Longhorn Aux Landing Strip"
T 30.4733 -87.1874 121 119.9 50 KPNS "Pensacola"
T 30.4733 -87.1874 121 257.8 50 KPNS "Pensacola"
T 47.9611 -97.4012 911 124.9 50 KRDR "Grand Forks Airforce Base"
T 47.9611 -97.4012 911 349 50 KRDR "Grand Forks Airforce Base"
T 38.5707 -90.1562 413 120.9 50 KCPS "St Louis Downtown"
T 38.5707 -90.1562 413 357.4 50 KCPS "St Louis Downtown"
T 38.9697 -104.813 6572 121.25 50 KAFF "Usaf Academy Afld"
T 38.9697 -104.813 6572 124.15 50 KAFF "Usaf Academy Afld"
T 38.9697 -104.813 6572 320.1 50 KAFF "Usaf Academy Afld"
T 28.7776 -81.2375 55 120.3 50 KSFB "Orlando Sanford"
T 28.7776 -81.2375 55 135.25 50 KSFB "Orlando Sanford"
T 28.7776 -81.2375 55 381.65 50 KSFB "Orlando Sanford"
T 29.6454 -95.2789 46 118.7 50 KHOU "William P Hobby"
T 29.6454 -95.2789 46 124.6 50 KHOU "William P Hobby"
T 29.6454 -95.2789 46 256.9 50 KHOU "William P Hobby"
T 39.7017 -104.752 5662 121 50 KBKF "Buckley Airforce Base"
T 39.7017 -104.752 5662 291.675 50 KBKF "Buckley Airforce Base"
T 44.7414 -85.5822 624 124.2 50 KTVC "Cherry Capital"
T 44.7414 -85.5822 624 348.6 50 KTVC "Cherry Capital"
T 35.0594 -118.152 2791 127.6 50 KMHV "Mojave"
T 40.4915 -80.2329 1204 119.1 50 KPIT "Pittsburgh"
T 40.4915 -80.2329 1204 128.3 50 KPIT "Pittsburgh"
T 40.4915 -80.2329 1204 135.025 50 KPIT "Pittsburgh"
T 40.4915 -80.2329 1204 258.3 50 KPIT "Pittsburgh"
T 40.4915 -80.2329 1204 270.325 50 KPIT "Pittsburgh"
T 29.6073 -95.1587 32 126.05 50 KEFD "Ellington"
T 29.6073 -95.1587 32 253.5 50 KEFD "Ellington"
T 29.6073 -95.1587 32 109.4 50 KEFD "Ellington"
T 48.3518 -122.656 47 127.9 50 KNUW "Whidbey Island Nas"
T 48.3518 -122.656 47 340.2 50 KNUW "Whidbey Island Nas"
T 45.6951 -118.841 1497 119.7 50 KPDT "Eastern Oregon At Pendleton"
T 45.6951 -118.841 1497 257.8 50 KPDT "Eastern Oregon At Pendleton"
T 30.968 -83.1929 235 128.45 50 KVAD "Moody Airforce Base"
T 30.968 -83.1929 235 257.625 50 KVAD "Moody Airforce Base"
T 32.9686 -96.8364 644 126 50 KADS "Addison"
T 32.9686 -96.8364 644 239 50 KADS "Addison"
T 34.2681 -88.7699 346 118.775 50 KTUP "Tupelo"
T 34.2681 -88.7699 346 254.275 50 KTUP "Tupelo"
T 30.3539 -81.8719 99 135.4 50 KNEN "Whitehouse Nolf"
T 30.3539 -81.8719 99 268.8 50 KNEN "Whitehouse Nolf"
T 30.3539 -81.8719 99 340.2 50 KNEN "Whitehouse Nolf"
T 25.7933 -80.2906 8 118.3 50 KMIA "Miami"
T 25.7933 -80.2906 8 123.9 50 KMIA "Miami"
T 25.7933 -80.2906 8 256.9 50 KMIA "Miami"
T 41.7194 -86.0017 778 119.5 50 KEKM "Elkhart"
T 42.2673 -71.8757 1009 120.5 50 KORH "Worcester"
T 42.2673 -71.8757 1009 263 50 KORH "Worcester"
T 47.449 -122.309 429 119.9 50 KSEA "Seattle Tacoma"
T 47.449 -122.309 429 239.3 50 KSEA "Seattle Tacoma"
T 35.0353 -85.2038 682 118.3 50 KCHA "Lovell"
T 35.0353 -85.2038 682 257.8 50 KCHA "Lovell"
T 35.0353 -85.2038 682 122.5 50 KCHA "Lovell"
T 46.9705 -122.902 206 124.4 50 KOLM "Olympia"
T 46.9705 -122.902 206 254.25 50 KOLM "Olympia"
T 36.1764 -94.1193 1353 118.2 50 KASG "Springdale"
T 43.1695 -86.2382 628 126.25 50 KMKG "Muskegon Co"
T 43.1695 -86.2382 628 363.1 50 KMKG "Muskegon Co"
T 41.1633 -73.1261 10 120.9 50 KBDR "Igor I Sikorsky Mem"
T 41.1633 -73.1261 10 257.8 50 KBDR "Igor I Sikorsky Mem"
T 32.3112 -90.0759 346 120.9 50 KJAN "Jackson"
T 32.3112 -90.0759 346 352 50 KJAN "Jackson"
T 33.8177 -118.152 58 119.4 50 KLGB "Long Beach"
T 33.8177 -118.152 58 120.5 50 KLGB "Long Beach"
T 33.8177 -118.152 58 257.6 50 KLGB "Long Beach"
T 33.2206 -87.6114 170 126.3 50 KTCL "Tuscaloosa"
T 33.2206 -87.6114 170 256.7 50 KTCL "Tuscaloosa"
T 41.2418 -76.9211 529 119.1 50 KIPT "Williamsport"
T 41.2418 -76.9211 529 257.8 50 KIPT "Williamsport"
T 42.6652 -83.4187 980 120.5 50 KPTK "Oakland Co"
T 39.7173 -86.2944 797 120.9 50 KIND "Indianapolis"
T 39.7173 -86.2944 797 123.95 50 KIND "Indianapolis"
T 39.7173 -86.2944 797 257.8 50 KIND "Indianapolis"
T 38.7303 -93.5479 871 132.4 50 KSZL "Whiteman Airforce Base"
T 38.7303 -93.5479 871 255.6 50 KSZL "Whiteman Airforce Base"
T 44.9095 -123.002 214 119.1 50 KSLE "Mcnary"
T 44.9095 -123.002 214 257.2 50 KSLE "Mcnary"
T 33.4943 -90.0847 162 118.35 50 KGWO "Greenwood Leflore"
T 33.4943 -90.0847 162 367.6 50 KGWO "Greenwood Leflore"
T 41.067 -73.7076 439 118.575 50 KHPN "Westchester Co"
T 41.067 -73.7076 439 381.2 50 KHPN "Westchester Co"
T 40.8437 -72.6318 67 125.3 50 KFOK "The Francis S Gabreski"
T 40.8437 -72.6318 67 236.6 50 KFOK "The Francis S Gabreski"
T 42.9343 -71.4369 242 121.3 50 KMHT "Manchester"
T 42.9343 -71.4369 242 385.45 50 KMHT "Manchester"
T 37.7947 -116.779 5549 134.1 50 KTNX "Tonopah Test Range"
T 37.7947 -116.779 5549 297.65 50 KTNX "Tonopah Test Range"
T 32.6992 -117.215 26 135.1 50 KNZY "North Island Nas"
T 32.6992 -117.215 26 336.4 50 KNZY "North Island Nas"
T 32.6992 -117.215 26 340.2 50 KNZY "North Island Nas"
T 31.8495 -106.38 3946 127.9 50 KBIF "Biggs Aaf"
T 31.8495 -106.38 3946 300.1 50 KBIF "Biggs Aaf"
T 32.6566 -114.606 213 119.3 50 KYUM "Yuma Mcas Yuma"
T 32.6566 -114.606 213 382.8 50 KYUM "Yuma Mcas Yuma"
T 32.6566 -114.606 213 361.2 50 KYUM "Yuma Mcas Yuma"
T 46.8421 -92.1937 1428 118.3 50 KDLH "Duluth"
T 46.8421 -92.1937 1428 257.8 50 KDLH "Duluth"
T 60.7798 -161.838 123 118.7 50 PABE "Bethel"
T 38.228 -85.6637 546 119.5 50 KLOU "Bowman"
T 38.228 -85.6637 546 257.625 50 KLOU "Bowman"
T 31.5885 -110.344 4719 124.95 50 KFHU "Sierra Vista Libby Aaf"
T 31.5885 -110.344 4719 284.75 50 KFHU "Sierra Vista Libby Aaf"
T 21.9761 -159.339 153 118.9 50 PHLI "Lihue"
T 21.9761 -159.339 153 128.4 50 PHLI "Lihue"
T 21.9761 -159.339 153 263.1 50 PHLI "Lihue"
T 39.4515 -87.3076 589 118.3 50 KHUF "Terre Haute Hulman"
T 39.4515 -87.3076 589 239 50 KHUF "Terre Haute Hulman"
T 47.2077 -119.32 1185 118.25 50 KMWH "Grant Co"
T 47.2077 -119.32 1185 128 50 KMWH "Grant Co"
T 47.2077 -119.32 1185 257.8 50 KMWH "Grant Co"
T 35.3398 -99.2005 1922 119.6 50 KCSM "Clinton Sherman"
T 35.3398 -99.2005 1922 256.9 50 KCSM "Clinton Sherman"
